,url,name,sku,parsed_duration,parsed_price,objectives,processed_price,processed_duration
871,http://www.comundi.fr/formation-strategies-de-communication-et-pilotage-1/formation-evaluer-l-efficacite-de-vos-actions-de-communication.html,Formation : Evaluer l'efficacité de vos actions de communication,DU28,"
                                                                                                    2 jours - 14 h
                                                                                            ","1 895.00
                                                     € ","<ul><li>Systématiser l'évaluation de vos actions de communication
</li><li>Définir les indicateurs clé de performance de toutes ses actions de communication : externes et internes, média et hors-média
</li><li>Concevoir un dispositif de mesure adapté à ses besoins</li></ul>",1895.0,14.0
872,http://www.comundi.fr/formation-relations-sociales/protection-sociale-complementaire-reglementation-et-mise-en-conformite.html,Protection sociale complémentaire : réglementation et mise en conformité,4158,"
                                                                                                    1 jour - 7 h
                                                                                            ","895.00
                                                     € ","<ul>
<li>Faire le point sur les réglementations : ANI, Loi, Conventions</li>
<li>Appréhender les conséquences pratiques de ces évolutions</li>
<li>Identifier les risques de contentieux</li>
</ul>",895.0,7.0
873,http://www.comundi.fr/formation-s-organiser-et-gerer-son-temps/formation-gerer-son-temps-et-ses-priorites-sans-stress.html,"Formation : Gérer son temps et ses priorités, sans stress",VO28,"
                                                                                                    2 jours - 14 h
                                                                                            ","1 295.00
                                                     € ","<ul><li>Prendre du recul par rapport à son organisation personnelle et privilégier les tâches essentielles de sa fonction</li><li>Faciliter le travail de ses managers et contribuer davantage à la performance de l'équipe
</li><li>Gérer son stress pour maintenir son efficacité et sa fiabilité au quotidien</li></ul>",1295.0,14.0
874,http://www.comundi.fr/formation-s-organiser-et-gagner-du-temps/formation-etre-gagnant-ca-s-apprend.html,"Formation : Etre gagnant, ça s'apprend",4357,"
                                                                                                    2 jours - 14 h
                                                                                            ","1 295.00
                                                     € ","<ul>
<li>Construire une stratégie gagnante et créer les conditions de sa réussite</li>
<li>Acquérir une solidité mentale pour gagner en leadership</li>
<li>Mieux gérer son énergie physique &amp; mentale : les nouveaux réflexes pour réussir</li>
</ul>",1295.0,14.0
875,http://www.comundi.fr/formation-s-organiser-et-gagner-du-temps/formation-travailler-en-mode-projet.html,Formation : Travailler en mode projet,2572,"
                                                                                                    2 jours - 14 h
                                                                                            ","1 295.00
                                                     € ","<ul><li>Intégrer la culture projet : une manière de penser de s'organiser</li><li>Adopter les comportements efficaces pour coopérer efficacement
</li><li>Savoir anticiper, planifier, réagir et s'adapter</li></ul>",1295.0,14.0
876,http://www.comundi.fr/formation-s-organiser-et-gagner-du-temps/formation-animer-un-groupe-de-travail.html,Formation : Animer un groupe de travail,2820,"
                                                                                                    2 jours - 14 h
                                                                                            ","1 295.00
                                                     € ","<ul>
<li>Se positionner avec justesse et définir un cadre de travail en mode agile</li>
<li>Bien communiquer pour obtenir l'engagement et la contribution de chacun dans le temps</li>
<li>Maîtriser les techniques pour motiver et entretenir la dynamique de groupe</li>
</ul>",1295.0,14.0
877,http://www.comundi.fr/formation-s-organiser-et-gerer-son-temps/formation-classer-trier-ranger.html,"Formation : Classer, trier, ranger",2568,"
                                                                                                    1 jour - 7 h
                                                                                            ","695.00
                                                     € ","<ul><li>Acquérir les méthodes pour classer vite et bien</li><li>Savoir organiser ses documents pour tout retrouver en moins de 30 secondes
</li><li>Prendre du recul sur ses pratiques et revoir son système d'organisation</li></ul>",695.0,7.0
878,http://www.comundi.fr/formation-s-organiser-et-gagner-du-temps/formation-etre-efficace-en-teletravail.html,Formation : Etre efficace en télétravail,2823,"
                                                                                                    1 jour - 7 h
                                                                                            ","695.00
                                                     € ","<ul><li>Clarifier son rapport au télétravail et organiser son planning</li><li>Adapter sa communication pour maintenir le lien
</li><li>Bien gérer son autonomie l</li></ul>",695.0,7.0
879,http://www.comundi.fr/formation-s-organiser-et-gagner-du-temps/formation-developper-sa-flexibilite-et-son-aisance-relationnelle.html,Formation : Développer sa flexibilité et son aisance relationnelle,4580,"
                                                                                                    2 jours - 14 h
                                                                                            ","1 295.00
                                                     € ","<ul>
<li>Adopter une attitude positive et devenir une personne ressource</li>
<li>Concilier les différences pour être plus performant en équipe</li>
<li>Développer une communication authentique et s’affirmer positivement</li>
</ul>",1295.0,14.0
880,http://www.comundi.fr/formation-s-organiser-et-gagner-du-temps/formation-apprendre-a-travailler-dans-l-urgence.html,Formation : Apprendre à travailler dans l'urgence,2567,"
                                                                                                    2 jours - 14 h
                                                                                            ","1 295.00
                                                     € ","<ul><li>Faire face aux périodes de rush et assumer les urgences</li><li>Savoir se surpasser sans s'épuiser
</li><li>Garder son sang-froid</li></ul>",1295.0,14.0
881,http://www.comundi.fr/formation-s-organiser-et-gagner-du-temps/formation-4-ateliers-pour-retrouver-la-maitrise-de-son-temps.html,Formation : 4 ateliers pour retrouver la maîtrise de son temps,4618,"
                                                                                                    1 jour - 7 h
                                                                                            ","695.00
                                                     € ","<ul>
<li>Acquérir les méthodes pour prioriser et se recentrer sur l’essentiel</li>
<li>Combattre activement les activités chronophages</li>
<li>Piloter son temps et son organisation au quotidien</li>
</ul>",695.0,7.0
882,http://www.comundi.fr/formation-s-organiser-et-gagner-du-temps/formation-techniques-de-creativite.html,Formation : Techniques de créativité,LR18,"
                                                                                                    2 jours - 14 h
                                                                                            ","1 295.00
                                                     € ","<ul><li>Sortir de ses habitudes réflexes pour innover dans sa fonction</li><li>Oser exprimer ses idées et penser différemment
</li><li>Nourrir son inspiration pour résoudre ses défis professionnels</li></ul>",1295.0,14.0
883,http://www.comundi.fr/formation-s-organiser-et-gagner-du-temps/formation-organiser-un-evenement-professionnel.html,Formation : Organiser un événement professionnel,2046,"
                                                                                                    2 jours - 14 h
                                                                                            ","1 295.00
                                                     € ","<ul><li>Acquérir une méthodologie pour organiser une manifestation ou un événement.</li><li>S'affirmer dans son rôle de chef de projet  pour assurer la réussite de l'événement.
</li><li>Communiquer autour de l'évènement.</li></ul>",1295.0,14.0
884,http://www.comundi.fr/formation-s-organiser-et-gagner-du-temps/formation-etre-rigoureux-dans-son-travail.html,Formation : Etre rigoureux dans son travail,4724,"
                                                                                                    2 jours - 14 h
                                                                                            ","1 295.00
                                                     € ","<ul>
<li>Acquérir des méthodes simples et pragmatiques pour travailler avec rigueur…. sans être rigide </li>
<li>Atteindre les objectifs fixés dans le respect des délais</li>
<li>Développer un savoir-être pour gagner en professionnalisme</li>
</ul>",1295.0,14.0
885,http://www.comundi.fr/formation-s-organiser-et-gagner-du-temps/formation-etre-efficace-au-quotidien.html,Formation : Etre efficace au quotidien,2172,"
                                                                                                    2 jours - 14 h
                                                                                            ","1 295.00
                                                     € ","<ul><li>Mieux gérer sa charge de travail pour gagner en efficience</li><li>Passer à l'action et savoir faire agir
</li><li>Gagner en efficacité dans le travail d'équipe</li></ul>",1295.0,14.0
886,http://www.comundi.fr/formation-s-organiser-et-gagner-du-temps/formation-mind-mapping-organiser-ses-idees-avec-creativite.html,Formation : Mind Mapping®  : organiser ses idées avec créativité,RC48,"
                                                                                                    2 jours - 14 h
                                                                                            ","1 295.00
                                                     € ","<ul><li>Construire des cartes mentales efficaces et stimulantes</li><li>Mobiliser sa mémoire sans effort 
</li><li>Dynamiser ses réunions et ses prises de parole !</li></ul>",1295.0,14.0
887,http://www.comundi.fr/formation-transformation-digitale-strategie-organisation-et-management/les-pratico-pratiques-reseaux-sociaux-le-contenu-ephemere.html,Les Pratico Pratiques Réseaux sociaux le contenu éphémère,4518,"
                                                                                                    1 jour - 7 h
                                                                                            ","795.00
                                                     € ","<ul>
<li>Comprendre les enjeux des contenus éphémères sur les réseaux sociaux</li>
<li>Développer une stratégie de contenus éphémères</li>
<li>Acquérir les fondamentaux de la grammaire de l’image liés aux contenus éphémères et apprendre à tourner avec son smartphone</li>
</ul>",795.0,7.0
888,http://www.comundi.fr/formation-event-content/formation-atelier-creer-votre-charte-editoriale.html,Formation Atelier : créer votre charte éditoriale,4500,"
                                                                                                    2 jours - 14 h
                                                                                            ","1 895.00
                                                     € ","<ul>
<li>Apprendre à poser les bases stratégiques de votre projet éditorial</li>
<li>Gagner du temps grâce à un véritable filtre à décisions utile et efficace au quotidien</li>
<li>Construire votre propre charte éditoriale étape par étape</li>
</ul>",1895.0,14.0
889,http://www.comundi.fr/formation-mieux-vivre-l-entreprise/les-9-eme-rencontres-des-secretaires.html,Les 9 ème rencontres des secrétaires,CR52,,,,0.0,0.0
890,http://www.comundi.fr/formation-transformation-digitale-strategie-organisation-et-management/les-pratico-pratiques-datavisualization-infographie-animation.html,"Les Pratico Pratiques Datavisualization, infographie, animation",4528,"
                                                                                                    1 jour - 7 h
                                                                                            ","795.00
                                                     € ","<ul>
<li>Connaître les usages de la datavisualization</li>
<li>Choisir ses outils de création infographique</li>
<li>Synthétiser la donnée pour la rendre accessible</li>
<li>Créer de manière esthétique et rapide une infographie en cohérence avec ses cibles</li>
</ul>",795.0,7.0
891,http://www.comundi.fr/formation-transformation-digitale-strategie-organisation-et-management/formation-ux-et-storytelling.html,Formation UX et storytelling,4505,"
                                                                                                    2 jours - 14 h
                                                                                            ","1 895.00
                                                     € ","<ul>
<li>Comprendre les principes narratifs qui permettent d'incarner une identité de marque</li>
<li>Savoir décliner son récit sur tous les supports du media web</li>
<li>Utiliser le storytelling pour susciter l'adhésion de l'audience à des valeurs partagées</li>
</ul>",1895.0,14.0
892,http://www.comundi.fr/formation-transformation-digitale-strategie-organisation-et-management/formation-piloter-et-manager-un-projet-digital.html,Formation : Piloter et manager un projet Digital,CY17,"
                                                                                                    2 jours - 14 h
                                                                                            ","1 895.00
                                                     € ","<ul><li>Définir les objectifs stratégiques de votre projet digital et les indicateurs de performance</li><li>Exprimer les besoins, rédiger le cahier des charges et savoir choisir un prestataire
</li><li>Conduire avec professionnalisme votre projet digital</li></ul>",1895.0,14.0
893,http://www.comundi.fr/formation-transformation-digitale-strategie-organisation-et-management/formation-investir-les-medias-sociaux.html,Formation : Investir les medias sociaux,2979,"
                                                                                                    2 jours - 14 h
                                                                                            ","1 695.00
                                                     € ","<ul>
<li>Découvrir le potentiel et les différents leviers offerts par les réseaux sociaux</li>
<li>Comprendre ses cibles et investir les bons réseaux sociaux pour gagner en visibilité</li>
<li>Se fixer des objectifs et mobiliser les ressources nécessaires pour le déploiement de cette stratégie Social Media</li>
</ul>",1695.0,14.0
894,http://www.comundi.fr/formation-transformation-digitale-strategie-organisation-et-management/formation-reussir-sa-transformation-digitale.html,Formation : Réussir sa transformation digitale,ZA30,"
                                                                                                    2 jours - 14 h
                                                                                            ","1 895.00
                                                     € ","<ul>
<li>Développer son business grâce au digital : définir les nouveaux business models, produits et services</li>
<li>Vaincre les croyances limitantes et instaurer de nouvelles méthodes de développement et commercialisation</li>
<li>Transformer son organisation à l’ère du digital : de la technologie au nouveau business</li>
</ul>",1895.0,14.0
895,http://www.comundi.fr/formation-transformation-digitale-strategie-organisation-et-management/formation-culture-digitale-pour-non-specialiste.html,Formation : Culture digitale pour non spécialiste,KA38,"
                                                                                                    2 jours - 14 h
                                                                                            ","1 795.00
                                                     € ","<ul><li>Savoir dialoguer avec les spécialistes et les équipes techniques 
</li><li>Identifier les nouvelles formes de consommation et les nouvelles attentes client
</li><li>Appréhender les évolutions du secteur digital et apprendre à reconnaître les opportunités</li></ul>",1795.0,14.0
896,http://www.comundi.fr/formation-transformation-digitale-strategie-organisation-et-management/formation-concevoir-sa-strategie-editoriale-digitale.html,Formation : Concevoir sa stratégie éditoriale digitale,VO52,"
                                                                                                    2 jours - 14 h
                                                                                            ","1 895.00
                                                     € ","<ul><li>Construire et piloter son projet éditorial digital
</li><li>Définir sa stratégie d’enrichissement web en fonction des objectifs de son site
</li><li>Intégrer le référencement naturel à sa stratégie éditoriale</li></ul>",1895.0,14.0
897,http://www.comundi.fr/formation-performance-du-juriste/parcours-droit-des-contrats-en-anglais.html,Parcours : Droit des contrats en anglais,AR26,"
                                                                                                    Cette formation est disponible en intra-établissement seulement
                                                                                            ",,"<ul>
<li>Analyser les différences fondamentales entre droits des contrats français et anglais</li>
<li>Comprendre les sanctions d'inexécution des contrats</li>
<li>Traduire et reformuler des clauses contractuelles françaises en anglais</li>
</ul>",0.0,0.0
898,http://www.comundi.fr/formation-performance-du-juriste/veille-juridique-sur-internet.html,Veille juridique sur internet,PW16,"
                                                                                                    2 jours - 14 h
                                                                                            ","1 745.00
                                                     € ","<ul>
<li>Veille juridique sur internet : maîtriser les outils pour professionnaliser votre veille</li>
<li>Garantir la fiabilité de vos informations juridiques</li>
<li>Savoir diffuser votre veille, actualiser votre intranet juridique avec les informations pertinentes</li>
</ul>",1745.0,14.0
899,http://www.comundi.fr/formation-performance-du-juriste/les-outils-pour-rentabiliser-votre-activite-d-avocat.html,Les outils pour rentabiliser votre activité d’avocat,4278,"
                                                                                                    1 jour - 7 h
                                                                                            ","1 095
                                                     € ","<ul>
<li>Définir des indicateurs de mesure de la rentabilité de son activité</li>
<li>Anticiper les besoins en trésorerie</li>
<li>Analyser la rentabilité de son activité</li>
</ul>",1095.0,7.0
900,http://www.comundi.fr/formation-performance-du-juriste/le-juriste-gestionnaire-de-projets.html,"Le juriste, gestionnaire de projets",2284,"
                                                                                                    2 jours - 14 h
                                                                                            ","1 745.00
                                                     € ","<ul><li>Comprendre et intégrer les principes et les méthodes de la gestion en mode projet 
</li><li>Savoir intégrer, en amont des projets, les implications juridiques des décisions
</li><li>Jouer son rôle de leader juridique vis-à-vis des acteurs du projet</li></ul>",1745.0,14.0
901,http://www.comundi.fr/formation-performance-du-juriste/l-assistant-juridique-performant.html,L'assistant juridique performant,PW04,"
                                                                                                    3 jours - 21 h
                                                                                            ","2 095.00
                                                     € ","<ul>
<li>Des conseils pour actualiser, relire et sécuriser les contrats</li>
<li>AG, formalités... : les meilleures pratiques du secrétariat juridique</li>
<li>Des outils pour professionnaliser votre veille juridique</li>
</ul>",2095.0,21.0
902,http://www.comundi.fr/formation-performance-du-juriste/juriste-accompagnez-la-transformation-digitale-de-votre-entreprise.html,"Juriste, accompagnez la transformation digitale de votre entreprise",4152,"
                                                                                                    2 jours - 14 h
                                                                                            ","1 795.00
                                                     € ","<ul>
<li>Appréhender les problématiques juridiques de la transformation digitale</li>
<li>Sécuriser les relations de l'entreprise avec les prestataires de digitalisation</li>
<li>Proposer des solutions adaptées dans la mise en place de la transformation digitale</li>
</ul>",1795.0,14.0
903,http://www.comundi.fr/formation-performance-du-juriste/juriste-devenez-un-conseil-privilegie.html,"Juriste, devenez un conseil privilégié",VA08,"
                                                                                                    1 jour - 7 h
                                                                                            ","1 195.00
                                                     € ","<ul>
<li>Renforcer son image de business partner</li>
<li>Contribuer et faire adhérer aux bests practices</li>
<li>Adapter son comportement aux situations délicates</li>
</ul>",1195.0,7.0
904,http://www.comundi.fr/formation-performance-du-juriste/honoraires-d-avocat-savoir-se-vendre-et-negocier-avec-son-client.html,Honoraires d’avocat : savoir se vendre et négocier avec son client,4280,"
                                                                                                    Cette formation est disponible en intra-établissement seulement
                                                                                            ",,"<ul>
<li>Fixer ses honoraires selon des critères de détermination</li>
<li>Savoir se vendre et négocier les honoraires avec son client</li>
<li>Recouvrer la facture</li>
</ul>",0.0,0.0
905,http://www.comundi.fr/formation-performance-du-juriste/techniques-de-negociation-pour-juristes.html,Techniques de négociation pour juristes,UK05,"
                                                                                                    2 jours - 14 h
                                                                                            ","1 745.00
                                                     € ","<ul>
<li>Réponses aux objections, techniques d'argumentation... bénéficiez d'entraînements filmés à la négocation</li>
<li>Déjouez les pièges qui se cachent derrière les clauses d'un contrat grâce à un atelier</li>
</ul>",1745.0,14.0
906,http://www.comundi.fr/formation-performance-du-juriste/juristes-comment-interpreter-les-etats-financiers-de-l-entreprise.html,Juristes : comment interpréter les états financiers de l'entreprise,PY04,"
                                                                                                    Cette formation est disponible en intra-établissement seulement
                                                                                            ",,"<ul><li>Bilan, normes IFRS...comprendre la logique comptable et financière
</li><li>Savoir apprécier l'état financier d'une entreprise
</li><li>Maîtriser le jargon comptable pour dialoguer avec les spécialistes</li></ul>",0.0,0.0
907,http://www.comundi.fr/formation-performance-du-juriste/gestion-juridique-et-financiere-des-risques-de-l-entreprise.html,Gestion juridique et financière des risques de l'entreprise,TS10,"
                                                                                                    2 jours - 14 h
                                                                                            ","1 745.00
                                                     € ","<ul>
<li>Organiser la gestion et la cartographie des risques juridiques</li>
<li>Sécuriser la direction juridique et les opérationnels dans les risques projets</li>
<li>Rendre les organes stratégiques de l'entreprise parties prenantes</li>
</ul>",1745.0,14.0
908,http://www.comundi.fr/formation-traitements-de-surface/formation-collage-quelle-colle-pour-quelle-application.html,Formation Collage : quelle colle pour quelle application ?,3521,"
                                                                                                    2 jours - 14 h
                                                                                            ","1 495.00
                                                     € ","<ul>
<li>Identifier les familles de colle et leurs propriétés</li>
<li>Comprendre les mécanismes physico-chimiques du collage</li>
<li>Maîtriser le process de mise en œuvre des colles</li>
</ul>",1495.0,14.0
909,http://www.comundi.fr/formation-traitements-de-surface/formation-concepteur-de-piece-maitriser-les-traitements-de-surfaces.html,Formation Concepteur de pièce : maitriser les traitements de surfaces,3517,"
                                                                                                    Cette formation est disponible en intra-établissement seulement
                                                                                            ",,"<ul><li>Identifier les principales étapes d’un traitement de surfaces en fonction du type de matériaux</li><li>Repérer les constituants des bains ainsi que leurs rôles et effets sur les pièces</li><li>Intégrer les contraintes spécifiques du procédé spécial traitement de surfaces</li><li>Applications : aéronautique, militaire, aérospatial, automobile, machines spéciales…</li></ul>",0.0,0.0
910,http://www.comundi.fr/formation-risques-en-industrie-sst-environnement/formation-evaluer-et-gerer-le-risque-atex.html,Formation Evaluer et gérer le risque ATEX,3107,"
                                                                                                    Cette formation est disponible en intra-établissement seulement
                                                                                            ",,<ul><li>Acquérir une vision globale des obligations réglementaires ATEX</li><li>Différencier les obligations pour les utilisateurs et pour les producteurs de matériel</li><li>Reconnaitre et évaluer les risques ATEX au sein de son entreprise</li></ul>,0.0,0.0
911,http://www.comundi.fr/formation-risques-en-industrie-sst-environnement/formation-icpe-expert-piloter-son-installation-et-denouer-les-situations-de-blocage.html,Formation ICPE Expert  : piloter son installation et dénouer les situations de blocage,3556,"
                                                                                                    Cette formation est disponible en intra-établissement seulement
                                                                                            ",,"<ul><li>Maîtriser les dernières exigences réglementaires des ICPE</li><li>Limiter les blocages les plus fréquents : ouverture, réaffectation, fermeture de site, prescriptions techniques démesurées…</li><li>Clarifier les ambigüités et faciliter les relations avec les administrations</li>
<li>Acquérir une méthode d’argumentation et les bons comportements pour se défendre</li>
<li>Pre-requis : connaitre les bases de la réglementation ICPE</li></ul>",0.0,0.0
912,http://www.comundi.fr/formation-traitements-de-surface/formation-anticorrosion-comment-lutter-contre-la-corrosion.html,Formation Anticorrosion : comment lutter contre la corrosion,3555,"
                                                                                                    3 jours - 21 h
                                                                                            ","2 045.00
                                                     € ","<ul>
<li>Diagnostiquer les phénomènes responsables de la corrosion</li>
<li>Définir les moyens pour retarder la corrosion dès la conception</li>
<li>Choisir la protection et les actions de lutte les mieux adaptées</li>
</ul>",2045.0,21.0
913,http://www.comundi.fr/formation-risques-en-industrie-sst-environnement/formation-securite-machines.html,Formation Sécurité machines,3507,"
                                                                                                    2 jours - 14 h
                                                                                            ","1 495.00
                                                     € ","<ul>
<li>Maitriser le contexte réglementaire, les référentiels normatifs et les éléments de certification</li>
<li>Définir les moyens de la sécurité fonctionnelle : analyse de risques et exigence d’intégrité de la sécurité dès la phase de conception</li>
<li>Evaluer, formaliser et argumenter les fonctions de sécurité en regard des risques</li>
<li>Définir, concevoir, calculer les circuits de commandes relatifs à la sécurité selon la norme EN ISO 13849</li>
<li>Valider les circuits de commandes relatifs à la sécurité</li>
</ul>",1495.0,14.0
914,http://www.comundi.fr/formation-risques-en-industrie-sst-environnement/formation-transport-des-marchandises-dangereuses-par-route-et-adr.html,Formation Transport des marchandises dangereuses par route et ADR,4519,"
                                                                                                    2 jours - 14 h
                                                                                            ","1 495.00
                                                     € ","<ul>
<li>Situer le contexte et la structure des principales réglementations liées au transport des marchandises dangereuses par route</li>
<li>Identifier ses obligations dans la chaîne logistique</li>
<li>Identifier les risques des différentes étapes (classement, emballage, mode de transport) </li>
<li>Développer une gestion globale du transport des marchandises dangereuses par route</li>
<li>Déterminer les grandes lignes du mode d’organisation dans son organisation (service à impliquer, exigences pour consultation,…)</li>
</ul>",1495.0,14.0
915,http://www.comundi.fr/formation-risques-en-industrie-sst-environnement/formation-iso-14001-les-etapes-cles-de-votre-demarche-environnementale.html,Formation ISO 14001 : les étapes-clés de votre démarche environnementale,3541,"
                                                                                                    2 jours - 14 h
                                                                                            ","1 495.00
                                                     € ","<ul>
<li>S’inscrire dans la démarche de management de l’environnement ISO 14001</li>
<li>Appréhender la méthodologie de la veille réglementaire</li>
<li>Acquérir les outils et les méthodes pour coter les aspects environnementaux</li>
<li>Mettre en œuvre une démarche d’amélioration de la performance environnementale</li>
</ul>",1495.0,14.0
916,http://www.comundi.fr/formation-risques-en-industrie-sst-environnement/formation-methanisation-et-valorisation-des-dechets-organiques-industriels-et-agricoles.html,Formation Méthanisation et valorisation des déchets organiques industriels et agricoles,2948,"
                                                                                                    2 jours - 14 h
                                                                                            ","1 495.00
                                                     € ","<ul>
<li>Comprendre les principes de la méthanisation et connaître les technologies existantes</li>
<li>Avoir les outils pour choisir le mode de méthanisation le plus adapté</li>
<li>Savoir valoriser le biogaz et le digestat issu de la méthanisation</li>
<li>Savoir estimer la rentabilité d'un projet de méthanisation</li>
</ul>",1495.0,14.0
917,http://www.comundi.fr/formation-traitements-de-surface/formation-adhesion-et-adherence-comment-optimiser-la-cohesion.html,Formation Adhésion et adhérence : comment optimiser la cohésion,3564,"
                                                                                                    2 jours - 14 h
                                                                                            ","1 495.00
                                                     € ","<ul>
<li>Appréhender les notions d’adhésion et d’adhérence macro et microscopique</li>
<li>Concevoir une adhérence entre deux surfaces et la tester</li>
<li>Déterminer les hypothèses et causes lors de rupture d’adhérence</li>
</ul>",1495.0,14.0
918,http://www.comundi.fr/formation-risques-en-industrie-sst-environnement/formation-gestion-des-dechets-industriels.html,Formation Gestion des déchets industriels,2786,"
                                                                                                    2 jours - 14 h
                                                                                            ","1 495.00
                                                     € ","<ul>
<li>Savoir classer ses déchets pour choisir le mode de gestion le plus adapté</li>
<li>Identifier les obligations liées aux réglementations en matière de gestion des déchets industriels</li>
<li>Appréhender les différentes méthodes de valorisation des déchets industriels</li>
</ul>",1495.0,14.0
919,http://www.comundi.fr/formation-risques-en-industrie-sst-environnement/formation-droit-de-l-environnement-pour-fonction-technique-et-hse.html,Formation Droit de l'environnement pour fonction technique et HSE,3542,"
                                                                                                    2 jours - 14 h
                                                                                            ","1 495.00
                                                     € ","<ul>
<li>Identifier les exigences réglementaires à respecter : eau, air, déchets, produits chimiques, bruit et vibrations</li>
<li>Être à jour sur les dernières actualités juridiques : ICPE, Grenelle 2...</li>
<li>Être conscient des responsabilités encourues</li>
</ul>",1495.0,14.0
920,http://www.comundi.fr/formation-risques-en-industrie-sst-environnement/formation-seveso-iii-impacts-du-clp-et-classement.html,Formation SEVESO III : Impacts du CLP et classement,2359,"
                                                                                                    Cette formation est disponible en intra-établissement seulement
                                                                                            ",,<ul><li>Identifier les nouveautés de SEVESO III et les différences avec SEVESO II</li><li>Appréhender les exigences de classement SEVESO III</li><li>Comprendre la méthodologie de classement pour déterminer le classement de son site</li></ul>,0.0,0.0
921,http://www.comundi.fr/formation-risques-en-industrie-sst-environnement/formation-reglementation-cosmetique-et-securite-des-ingredients.html,Formation Réglementation cosmétique et sécurité des ingrédients,3571,"
                                                                                                    Cette formation est disponible en intra-établissement seulement
                                                                                            ",,"<ul><li>Identifier les obligations réglementaires avant la commercialisation d’une formulation cosmétique</li><li>Mettre en pratique la réglementation pour les produits cosmétiques</li><li>Piloter et interpréter une évaluation de la sécurité d’un produit cosmétique</li>
<li>Lister les actions à mettre en place et les échéances à respecter, en vue de la commercialisation d’une formulation cosmétique</li></ul>",0.0,0.0
922,http://www.comundi.fr/formation-risques-en-industrie-sst-environnement/formation-nanomateriaux-evaluer-et-prevenir-les-risques-pour-la-sante-et-l-environnement.html,Formation Nanomatériaux : évaluer et prévenir les risques pour la santé et l'environnement,3237,"
                                                                                                    1 jour - 7 h
                                                                                            ","995.00
                                                     € ","<ul>
<li>Acquérir les bases de toxicologie et d'écotoxicologie appliquées aux nanotechnologies</li>
<li>Evaluer les impacts environnement, santé et sociétaux</li>
<li>Identifier les réglementations et normes, et renforcer les moyens de prévention et de protection</li>
</ul>",995.0,7.0
923,http://www.comundi.fr/formation-risques-en-industrie-sst-environnement/formation-laboratoire-maitriser-les-risques-chimiques-et-biologiques.html,Formation Laboratoire : maîtriser les risques chimiques et biologiques,3503,"
                                                                                                    Cette formation est disponible en intra-établissement seulement
                                                                                            ",,"<ul><li>Identifier les risques liés aux produits chimiques et aux situations dangereuses en laboratoire</li><li>Appréhender l’origine des risques biologiques </li><li>Prévenir les risques chimiques et biologiques en laboratoire, et réagir en cas d'accident</li></ul>",0.0,0.0
924,http://www.comundi.fr/formation-communiquer-a-l-oral/formation-vendre-ses-idees-et-ses-projets.html,Formation : Vendre ses idées et ses projets,RC76,"
                                                                                                    2 jours - 14 h
                                                                                            ","1 295.00
                                                     € ","<ul><li>Acquérir les techniques pour emporter l’adhésion finale</li><li>Améliorer son impact personnel et développer sa force de conviction
</li><li>Résister à la contradiction et savoir conclure</li></ul>",1295.0,14.0
925,http://www.comundi.fr/formation-s-affirmer-et-gerer-son-stress/formation-s-affirmer-et-prendre-des-responsabilites.html,Formation : S'affirmer et prendre des responsabilités,2943,"
                                                                                                    2 jours - 14 h
                                                                                            ","1 295.00
                                                     € ","<ul>
<li>Démontrer et valoriser son sens des responsabilités</li>
<li>Développer sa confiance en soi pour prendre de nouvelles responsabilités</li>
<li>Prendre des initiatives et développer sa capacité d'action</li>
</ul>",1295.0,14.0
926,http://www.comundi.fr/formation-gagner-en-confiance-s-affirmer-gerer-ses-emotions/formation-oser-se-demarquer-en-milieu-professionnel.html,Formation Oser se démarquer en milieu professionnel,4503,"
                                                                                                    2 jours - 14 h
                                                                                            ","1 295.00
                                                     € ","<ul>
<li>Faire preuve d’assurance, savoir être fier de soi et de ses compétences</li>
<li>Soigner sa communication pour se faire remarquer et être reconnu à sa juste valeur</li>
<li>Mettre en avant sa créativité, apprendre à « challenger » ses N+1 au quotidien !</li>
</ul>",1295.0,14.0
927,http://www.comundi.fr/formation-s-affirmer-et-gerer-son-stress/formation-gerer-ses-emotions-dans-un-contexte-professionnel.html,Formation : Gérer ses émotions dans un contexte professionnel,VO31,"
                                                                                                    2 jours - 14 h
                                                                                            ","1 295.00
                                                     € ","<ul><li>Connaître ses propres « signaux d'alerte » pour mieux les accepter</li><li>Apprendre à canaliser les émotions des autres
</li><li>Dominer les colères et désamorcer les conflits pour contribuer à l'harmonie de l'équipe</li></ul>",1295.0,14.0
928,http://www.comundi.fr/formation-communiquer-a-l-oral/formation-s-entrainer-a-la-prise-de-parole-et-eliminer-le-trac.html,Formation : S'entraîner à la prise de parole et éliminer le trac,LG53,"
                                                                                                    2 jours - 14 h
                                                                                            ","1 295.00
                                                     € ","<ul>
<li>Etablir un diagnostic de ses points forts et de ses axes de progression</li>
<li>Savoir utiliser le regard, la voix, le langage des gestes pour capter l'attention</li>
<li>Apprivoiser le trac et gagner en aisance et en persuasion devant un groupe</li>
</ul>",1295.0,14.0
